taxamount,yearbuilt,fips,taxvaluedollarcnt,calculatedfinishedsquarefeet,bathroomcnt,bedroomcnt,propertylandusetypeid,transactiondate
3590.37,1926.0,6037.0,291756.0,1407.0,1.0,2.0,261.0,2017-05-12
27413.23,2007.0,6037.0,2283314.0,3426.0,4.0,3.0,261.0,2017-05-12
3196.8,1926.0,6037.0,257059.0,1868.0,2.0,3.0,261.0,2017-05-12
1574.77,1930.0,6037.0,119660.0,1934.0,2.0,3.0,261.0,2017-05-12
32624.51,1925.0,6037.0,2692388.0,5009.0,5.0,6.0,261.0,2017-05-12
14832.16,1927.0,6037.0,1206863.0,4769.0,5.0,5.0,261.0,2017-05-12
35151.4,1955.0,6037.0,2899495.0,3659.0,5.0,4.0,261.0,2017-05-12
20881.59,1976.0,6037.0,1720792.0,4011.0,5.0,4.0,261.0,2017-05-12
2152.65,1926.0,6037.0,156736.0,3600.0,3.0,4.0,261.0,2017-05-12
36852.73,1913.0,6037.0,3040000.0,4770.0,4.0,9.0,261.0,2017-05-12
4058.04,1910.0,6037.0,325596.0,2250.0,1.0,3.0,261.0,2017-05-12
16126.37,1910.0,6037.0,1327564.0,3107.0,1.0,4.0,261.0,2017-05-12
11868.58,1907.0,6037.0,971000.0,2120.0,2.0,3.0,261.0,2017-05-12
7801.01,1910.0,6037.0,578876.0,1896.0,2.0,4.0,261.0,2017-05-12
11637.33,1915.0,6037.0,966578.0,1831.0,2.0,3.0,261.0,2017-05-12
4764.82,1921.0,6037.0,392543.0,1344.0,1.0,2.0,261.0,2017-05-12
5835.92,1921.0,6037.0,473170.0,1530.0,1.0,3.0,261.0,2017-05-12
7425.24,1921.0,6037.0,604614.0,1827.0,1.0,3.0,261.0,2017-05-12
13878.98,1921.0,6037.0,1147232.0,1332.0,2.0,3.0,261.0,2017-05-12
21384.08,1925.0,6037.0,1766788.0,3704.0,4.0,5.0,261.0,2017-05-12
9802.99,1926.0,6037.0,799082.0,4309.0,4.0,4.0,261.0,2017-05-12
8286.33,1925.0,6037.0,674412.0,1938.0,2.0,3.0,261.0,2017-05-12
2073.03,1937.0,6037.0,157574.0,1288.0,2.0,3.0,261.0,2017-05-12
4144.21,1925.0,6037.0,336430.0,1870.0,2.0,3.0,261.0,2017-05-12
1914.38,1924.0,6037.0,159041.0,624.0,1.0,1.0,261.0,2017-05-12
32277.6,2012.0,6037.0,2678604.0,4666.0,5.0,4.0,261.0,2017-05-12
12243.52,1923.0,6037.0,1018525.0,1136.0,1.0,2.0,261.0,2017-05-12
20840.29,1929.0,6037.0,1725191.0,4141.0,5.0,5.0,261.0,2017-05-12
1383.88,1946.0,6037.0,105574.0,1723.0,2.0,3.0,261.0,2017-05-12
3623.71,1922.0,6037.0,289095.0,1432.0,2.0,3.0,261.0,2017-05-12
5689.75,1992.0,6037.0,456068.0,2703.0,3.0,4.0,261.0,2017-05-12
5413.29,1926.0,6037.0,445193.0,1475.0,2.0,2.0,261.0,2017-05-12
3177.51,1924.0,6037.0,255868.0,1685.0,1.0,2.0,261.0,2017-05-12
12140.65,1919.0,6037.0,983756.0,1002.0,1.0,2.0,261.0,2017-05-12
11981.22,1921.0,6037.0,969563.0,1182.0,2.0,3.0,261.0,2017-05-12
9855.88,1914.0,6037.0,819621.0,1272.0,1.0,3.0,261.0,2017-05-12
3548.13,1914.0,6037.0,475330.0,364.0,1.0,1.0,261.0,2017-05-12
1939.32,1914.0,6037.0,141034.0,1126.0,1.0,2.0,261.0,2017-05-12
2428.63,1914.0,6037.0,192486.0,1352.0,1.0,3.0,261.0,2017-05-12
805.22,1907.0,6037.0,55090.0,1256.0,1.0,2.0,261.0,2017-05-12
941.42,1920.0,6037.0,73043.0,1586.0,2.0,3.0,261.0,2017-05-12
883.41,1919.0,6037.0,68087.0,1611.0,1.0,3.0,261.0,2017-05-12
15099.88,1907.0,6037.0,1248282.0,1872.0,2.0,2.0,261.0,2017-05-12
9623.98,1919.0,6037.0,793000.0,1320.0,1.0,2.0,261.0,2017-05-12
2338.27,1911.0,6037.0,189434.0,1030.0,1.0,2.0,261.0,2017-05-12
6684.97,1912.0,6037.0,545197.0,1257.0,2.0,2.0,261.0,2017-05-12
11269.78,1912.0,6037.0,929000.0,1368.0,1.0,2.0,261.0,2017-05-12
17094.62,1925.0,6037.0,1418681.0,3355.0,2.0,4.0,261.0,2017-05-12
10642.6,1955.0,6037.0,872298.0,1897.0,3.0,4.0,261.0,2017-05-12
5569.79,1918.0,6037.0,458280.0,1168.0,1.0,2.0,261.0,2017-05-12
2205.78,1923.0,6037.0,157548.0,3875.0,3.0,5.0,261.0,2017-05-12
4051.55,1980.0,6037.0,331005.0,1884.0,2.0,3.0,261.0,2017-05-12
5097.33,1956.0,6037.0,408898.0,1156.0,1.0,2.0,261.0,2017-05-12
49154.38,2005.0,6037.0,4090360.0,4321.0,5.0,3.0,261.0,2017-05-12
11405.25,1953.0,6037.0,924622.0,4462.0,4.0,5.0,261.0,2017-05-12
45235.66,1951.0,6037.0,3770853.0,2877.0,4.0,3.0,261.0,2017-05-12
47751.55,1940.0,6037.0,3984856.0,2380.0,3.0,3.0,261.0,2017-05-12
17215.66,1961.0,6037.0,1406979.0,2825.0,4.0,3.0,261.0,2017-05-12
146315.12,2009.0,6037.0,12228491.0,5688.0,6.0,4.0,261.0,2017-05-12
3265.9,1949.0,6037.0,253192.0,3240.0,4.0,5.0,261.0,2017-05-12
38391.06,1963.0,6037.0,3200000.0,2721.0,3.0,3.0,261.0,2017-05-12
3794.87,1947.0,6037.0,302722.0,1482.0,2.0,3.0,261.0,2017-05-12
19855.04,1926.0,6037.0,1591559.0,3498.0,3.0,5.0,261.0,2017-05-12
20430.12,1947.0,6037.0,1700000.0,1456.0,1.0,3.0,261.0,2017-05-12
1365.81,1948.0,6037.0,103507.0,1843.0,2.0,2.0,261.0,2017-05-12
3135.07,1952.0,6037.0,246132.0,1440.0,2.0,2.0,261.0,2017-05-12
10505.1,1969.0,6037.0,844239.0,2857.0,4.0,5.0,261.0,2017-05-12
665.23,1928.0,6037.0,37435.0,572.0,1.0,1.0,261.0,2017-05-12
5187.2,1979.0,6037.0,424710.0,1680.0,2.0,3.0,261.0,2017-05-12
4400.43,1977.0,6037.0,348442.0,2744.0,3.0,3.0,261.0,2017-05-12
8010.1,1926.0,6037.0,659387.0,916.0,1.0,1.0,261.0,2017-05-12
5530.73,1921.0,6037.0,456514.0,998.0,1.0,2.0,261.0,2017-05-12
18988.83,1992.0,6037.0,1556225.0,5388.0,5.0,5.0,261.0,2017-05-12
18702.81,1986.0,6037.0,1518549.0,8937.0,6.0,5.0,261.0,2017-05-12
6494.59,1922.0,6037.0,530282.0,1817.0,2.0,3.0,261.0,2017-05-12
1708.43,1962.0,6037.0,132494.0,1781.0,2.0,2.0,261.0,2017-05-12
2216.34,1972.0,6037.0,171281.0,2448.0,3.0,3.0,261.0,2017-05-12
15442.95,1942.0,6037.0,1262072.0,2135.0,2.0,2.0,261.0,2017-05-12
17177.29,1964.0,6037.0,1417529.0,2087.0,2.0,3.0,261.0,2017-05-12
16435.0,1959.0,6037.0,1352193.0,3424.0,4.0,4.0,261.0,2017-05-12
20875.53,1999.0,6037.0,1717000.0,3750.0,4.0,4.0,261.0,2017-05-12
25259.23,1951.0,6037.0,2090290.0,3212.0,6.0,3.0,261.0,2017-05-12
76556.3,1954.0,6037.0,6400000.0,2236.0,3.0,2.0,261.0,2017-05-12
28427.4,1908.0,6037.0,2335075.0,6638.0,6.0,6.0,261.0,2017-05-12
3190.39,1921.0,6037.0,249896.0,1497.0,1.0,2.0,261.0,2017-05-12
2058.07,1968.0,6037.0,145990.0,2729.0,3.0,5.0,261.0,2017-05-12
7657.09,1966.0,6037.0,606972.0,2290.0,3.0,4.0,261.0,2017-05-12
17360.47,1965.0,6037.0,1416558.0,2467.0,3.0,4.0,261.0,2017-05-12
15778.4,1938.0,6037.0,1300000.0,1676.0,2.0,1.0,261.0,2017-05-12
6328.75,1936.0,6037.0,521925.0,1241.0,1.0,2.0,261.0,2017-05-12
3538.89,1979.0,6037.0,283009.0,2803.0,2.0,3.0,261.0,2017-05-12
3087.78,1961.0,6037.0,229220.0,2529.0,3.0,3.0,261.0,2017-05-12
9254.96,1922.0,6037.0,759353.0,2010.0,2.0,2.0,261.0,2017-05-12
13297.92,1940.0,6037.0,1096262.0,2194.0,3.0,4.0,261.0,2017-05-12
25740.83,1926.0,6037.0,2121230.0,2962.0,3.0,4.0,261.0,2017-05-12
2580.53,1961.0,6037.0,173744.0,2298.0,3.0,4.0,261.0,2017-05-12
13733.09,1956.0,6037.0,1117891.0,1376.0,2.0,3.0,261.0,2017-05-12
4133.39,1924.0,6037.0,315008.0,3693.0,4.0,5.0,261.0,2017-05-12
6445.53,1925.0,6037.0,534645.0,1025.0,1.0,2.0,261.0,2017-05-12
11339.83,1953.0,6037.0,925808.0,1344.0,2.0,3.0,261.0,2017-05-12
6118.62,1978.0,6037.0,485569.0,2740.0,4.0,4.0,261.0,2017-05-12
6334.39,1921.0,6037.0,509050.0,1776.0,2.0,3.0,261.0,2017-05-12
8035.01,1925.0,6037.0,659480.0,2023.0,1.0,4.0,261.0,2017-05-12
2570.5,1964.0,6037.0,196860.0,2357.0,3.0,4.0,261.0,2017-05-12
16530.07,1922.0,6037.0,1370000.0,1505.0,2.0,3.0,261.0,2017-05-12
11508.86,1936.0,6037.0,959649.0,1752.0,2.0,3.0,261.0,2017-05-12
3038.9,1916.0,6037.0,242625.0,1470.0,1.0,2.0,261.0,2017-05-12
14341.09,1938.0,6037.0,1184553.0,2187.0,3.0,3.0,261.0,2017-05-12
1674.72,1941.0,6037.0,118005.0,1925.0,2.0,2.0,261.0,2017-05-12
6781.83,1936.0,6037.0,540348.0,2740.0,3.0,2.0,261.0,2017-05-12
5789.09,1955.0,6037.0,526774.0,2458.0,3.0,5.0,261.0,2017-05-12
7868.86,1961.0,6037.0,722935.0,1532.0,2.0,4.0,261.0,2017-05-12
6892.91,1949.0,6037.0,631674.0,1368.0,1.0,3.0,261.0,2017-05-12
6641.33,1950.0,6037.0,609067.0,1751.0,2.0,3.0,261.0,2017-05-12
740.0,1950.0,6037.0,66224.0,1132.0,1.0,3.0,261.0,2017-05-12
5775.45,1950.0,6037.0,530304.0,840.0,1.0,2.0,261.0,2017-05-12
5236.28,1956.0,6037.0,479076.0,1480.0,2.0,3.0,261.0,2017-05-12
6535.21,1958.0,6037.0,592932.0,1539.0,2.0,3.0,261.0,2017-05-12
3917.0,1964.0,6037.0,357547.0,1464.0,2.0,3.0,261.0,2017-05-12
4996.03,1988.0,6037.0,445379.0,3816.0,3.0,4.0,261.0,2017-05-12
7762.09,1957.0,6037.0,713000.0,1551.0,2.0,3.0,261.0,2017-05-12
878.98,1948.0,6037.0,77815.0,1353.0,2.0,3.0,261.0,2017-05-12
3290.75,1945.0,6037.0,302936.0,1061.0,1.0,1.0,261.0,2017-05-12
2125.97,1932.0,6037.0,190778.0,1514.0,2.0,3.0,261.0,2017-05-12
7886.8,1947.0,6037.0,718000.0,1471.0,2.0,4.0,261.0,2017-05-12
598.15,1955.0,6037.0,46954.0,966.0,1.0,2.0,261.0,2017-05-12
5890.84,1921.0,6037.0,540458.0,1430.0,2.0,3.0,261.0,2017-05-12
840.19,1928.0,6037.0,64568.0,1692.0,2.0,2.0,261.0,2017-05-12
7083.81,1960.0,6037.0,639926.0,2532.0,3.0,3.0,261.0,2017-05-12
7173.19,1942.0,6037.0,655000.0,923.0,1.0,2.0,261.0,2017-05-12
3878.39,1946.0,6037.0,358464.0,720.0,1.0,2.0,261.0,2017-05-12
4169.98,1924.0,6037.0,378319.0,735.0,1.0,3.0,261.0,2017-05-12
2229.67,1940.0,6037.0,197929.0,2552.0,2.0,3.0,261.0,2017-05-12
5583.25,1945.0,6037.0,514070.0,1022.0,1.0,3.0,261.0,2017-05-12
5980.78,1962.0,6037.0,546432.0,2114.0,2.0,3.0,261.0,2017-05-12
1544.47,1937.0,6037.0,135461.0,2300.0,2.0,4.0,261.0,2017-05-12
10308.26,1955.0,6037.0,944000.0,2064.0,2.0,3.0,261.0,2017-05-12
5771.87,1971.0,6037.0,528526.0,1418.0,2.0,2.0,261.0,2017-05-12
7219.45,1940.0,6037.0,660662.0,1977.0,3.0,4.0,261.0,2017-05-12
13276.29,1926.0,6037.0,1204772.0,3602.0,2.0,2.0,261.0,2017-05-12
4829.16,1967.0,6037.0,430719.0,1836.0,2.0,3.0,261.0,2017-05-12
8881.95,1940.0,6037.0,813462.0,1771.0,2.0,2.0,261.0,2017-05-12
6728.67,1960.0,6037.0,610119.0,2661.0,3.0,4.0,261.0,2017-05-12
10461.03,1967.0,6037.0,950000.0,2713.0,2.0,2.0,261.0,2017-05-12
8738.52,1954.0,6037.0,796970.0,1304.0,2.0,2.0,261.0,2017-05-12
4971.99,1966.0,6037.0,442035.0,2424.0,3.0,3.0,261.0,2017-05-12
3683.24,1927.0,6037.0,333426.0,1578.0,3.0,2.0,261.0,2017-05-12
2605.58,1979.0,6037.0,221564.0,2660.0,3.0,3.0,261.0,2017-05-12
6757.89,1951.0,6037.0,616704.0,2040.0,2.0,3.0,261.0,2017-05-12
3238.09,1922.0,6037.0,291667.0,1735.0,3.0,3.0,261.0,2017-05-12
5103.37,1935.0,6037.0,466715.0,1508.0,2.0,2.0,261.0,2017-05-12
974.33,1938.0,6037.0,78857.0,1344.0,1.0,2.0,261.0,2017-05-12
9140.34,1933.0,6037.0,840000.0,1591.0,2.0,2.0,261.0,2017-05-12
5864.89,1938.0,6037.0,525561.0,1832.0,2.0,3.0,261.0,2017-05-12
3858.72,1931.0,6037.0,350818.0,1848.0,2.0,4.0,261.0,2017-05-12
6841.75,1942.0,6037.0,622400.0,2604.0,2.0,3.0,261.0,2017-05-12
8156.84,1929.0,6037.0,741814.0,1614.0,2.0,3.0,261.0,2017-05-12
10963.83,1939.0,6037.0,997482.0,2408.0,4.0,4.0,261.0,2017-05-12
7311.34,1925.0,6037.0,665742.0,1080.0,1.0,2.0,261.0,2017-05-12
1113.93,1939.0,6037.0,90248.0,1491.0,2.0,3.0,261.0,2017-05-12
8434.84,1930.0,6037.0,766471.0,1770.0,2.0,3.0,261.0,2017-05-12
6899.37,1922.0,6037.0,624139.0,1852.0,2.0,4.0,261.0,2017-05-12
2508.62,1934.0,6037.0,228757.0,1281.0,2.0,3.0,261.0,2017-05-12
4580.38,1929.0,6037.0,420372.0,1369.0,1.0,2.0,261.0,2017-05-12
5858.73,1931.0,6037.0,538475.0,1389.0,2.0,3.0,261.0,2017-05-12
2591.54,1934.0,6037.0,225083.0,3069.0,2.0,3.0,261.0,2017-05-12
7797.13,1937.0,6037.0,714213.0,2001.0,2.0,2.0,261.0,2017-05-12
4957.61,1947.0,6037.0,456268.0,1081.0,2.0,2.0,261.0,2017-05-12
1341.83,1924.0,6037.0,114897.0,2170.0,2.0,4.0,261.0,2017-05-12
5608.6,1939.0,6037.0,511643.0,1990.0,2.0,2.0,261.0,2017-05-12
4544.0,1940.0,6037.0,411464.0,2609.0,3.0,2.0,261.0,2017-05-12
6713.84,1929.0,6037.0,614911.0,1553.0,2.0,3.0,261.0,2017-05-12
6139.4,1940.0,6037.0,566000.0,976.0,1.0,2.0,261.0,2017-05-12
1081.77,1938.0,6037.0,87147.0,1826.0,2.0,3.0,261.0,2017-05-12
5068.35,1950.0,6037.0,461777.0,1946.0,2.0,4.0,261.0,2017-05-12
3627.04,1947.0,6037.0,319327.0,1868.0,2.0,2.0,261.0,2017-05-12
10155.96,1950.0,6037.0,930682.0,2017.0,2.0,2.0,261.0,2017-05-12
10109.67,1925.0,6037.0,927000.0,2062.0,2.0,3.0,261.0,2017-05-12
9547.75,1930.0,6037.0,869051.0,1923.0,3.0,3.0,261.0,2017-05-12
1687.31,1955.0,6037.0,146588.0,2221.0,3.0,3.0,261.0,2017-05-12
8029.21,1962.0,6037.0,730580.0,2589.0,3.0,3.0,261.0,2017-05-12
9399.46,1961.0,6037.0,850330.0,2425.0,3.0,4.0,261.0,2017-05-12
11465.08,1963.0,6037.0,1040243.0,3264.0,4.0,5.0,261.0,2017-05-12
8490.38,1923.0,6037.0,771589.0,1961.0,3.0,3.0,261.0,2017-05-12
5227.09,1924.0,6037.0,480996.0,1215.0,2.0,3.0,261.0,2017-05-12
3281.22,1937.0,6037.0,300604.0,1275.0,1.0,2.0,261.0,2017-05-12
1827.18,1932.0,6037.0,163902.0,1779.0,2.0,3.0,261.0,2017-05-12
5586.23,1925.0,6037.0,505831.0,1292.0,1.0,2.0,261.0,2017-05-12
3744.93,1915.0,6037.0,335496.0,1208.0,1.0,2.0,261.0,2017-05-12
4319.25,1920.0,6037.0,391451.0,844.0,1.0,2.0,261.0,2017-05-12
,1921.0,6037.0,214098.0,876.0,1.0,2.0,261.0,2017-05-12
3641.09,1941.0,6037.0,333422.0,1240.0,1.0,2.0,261.0,2017-05-12
8580.06,1936.0,6037.0,780109.0,1984.0,2.0,4.0,261.0,2017-05-12
5592.17,1925.0,6037.0,511552.0,1840.0,2.0,3.0,261.0,2017-05-12
4398.43,1941.0,6037.0,400585.0,1561.0,2.0,2.0,261.0,2017-05-12
4103.75,1920.0,6037.0,371870.0,2176.0,2.0,3.0,261.0,2017-05-12
6137.71,1974.0,6037.0,559297.0,2079.0,3.0,3.0,261.0,2017-05-12
7029.19,1981.0,6037.0,637161.0,2927.0,3.0,4.0,261.0,2017-05-12
9133.83,1964.0,6037.0,826548.0,2366.0,3.0,3.0,261.0,2017-05-12
7094.89,1937.0,6037.0,643444.0,2776.0,4.0,4.0,261.0,2017-05-12
3874.09,1940.0,6037.0,347006.0,2642.0,2.0,3.0,261.0,2017-05-12
1190.06,1928.0,6037.0,100742.0,2663.0,3.0,3.0,261.0,2017-05-12
15547.69,1990.0,6037.0,1407041.0,6997.0,7.0,5.0,261.0,2017-05-12
3877.22,1927.0,6037.0,350315.0,1875.0,2.0,3.0,261.0,2017-05-12
7746.58,1931.0,6037.0,705000.0,1487.0,2.0,2.0,261.0,2017-05-12
8334.56,2002.0,6037.0,753729.0,3792.0,5.0,4.0,261.0,2017-05-12
11434.95,1960.0,6037.0,1035533.0,3919.0,3.0,6.0,261.0,2017-05-12
3943.89,1924.0,6037.0,364415.0,765.0,1.0,1.0,261.0,2017-05-12
1280.93,1963.0,6037.0,104752.0,1960.0,2.0,2.0,261.0,2017-05-12
7158.67,1978.0,6037.0,649162.0,2828.0,3.0,4.0,261.0,2017-05-12
5754.99,1979.0,6037.0,521475.0,2883.0,3.0,4.0,261.0,2017-05-12
9617.87,1991.0,6037.0,873795.0,3683.0,3.0,3.0,261.0,2017-05-12
11072.22,1955.0,6037.0,1012929.0,2431.0,2.0,3.0,261.0,2017-05-12
9371.46,1968.0,6037.0,850000.0,2010.0,2.0,3.0,261.0,2017-05-12
4950.67,1964.0,6037.0,446937.0,2204.0,3.0,5.0,261.0,2017-05-12
5838.56,1986.0,6037.0,526349.0,3029.0,3.0,4.0,261.0,2017-05-12
2502.91,1940.0,6037.0,228022.0,1258.0,1.0,2.0,261.0,2017-05-12
1296.04,1952.0,6037.0,113556.0,900.0,0.0,0.0,261.0,2017-05-12
5335.04,1938.0,6037.0,487558.0,1774.0,2.0,3.0,261.0,2017-05-12
3870.65,1925.0,6037.0,340759.0,2637.0,2.0,4.0,261.0,2017-05-12
6098.13,1960.0,6037.0,560054.0,1961.0,2.0,2.0,261.0,2017-05-12
5236.56,1978.0,6037.0,430842.0,2103.0,2.0,4.0,261.0,2017-05-12
582.99,1912.0,6037.0,42409.0,1536.0,1.0,3.0,261.0,2017-05-12
2758.94,1913.0,6037.0,224241.0,1634.0,2.0,3.0,261.0,2017-05-12
22225.05,1920.0,6037.0,1828465.0,5759.0,6.0,5.0,261.0,2017-05-12
3702.62,1950.0,6037.0,300239.0,1207.0,2.0,2.0,261.0,2017-05-12
3966.44,1921.0,6037.0,327089.0,1427.0,1.0,3.0,261.0,2017-05-12
1481.39,1929.0,6037.0,128359.0,2460.0,2.0,4.0,261.0,2017-05-12
764.2,1910.0,6037.0,59808.0,1253.0,1.0,2.0,261.0,2017-05-12
5685.0,1926.0,6037.0,513012.0,1980.0,3.0,3.0,261.0,2017-05-12
4849.15,1915.0,6037.0,440564.0,823.0,1.0,2.0,261.0,2017-05-12
6082.76,1946.0,6037.0,554008.0,944.0,1.0,2.0,261.0,2017-05-12
3720.22,1979.0,6037.0,337690.0,2378.0,3.0,3.0,261.0,2017-05-12
911.58,1960.0,6037.0,74926.0,1324.0,2.0,3.0,261.0,2017-05-12
3031.06,1927.0,6037.0,249514.0,1196.0,1.0,2.0,261.0,2017-05-12
3162.32,1925.0,6037.0,288145.0,1635.0,1.0,2.0,261.0,2017-05-12
11754.4,1963.0,6037.0,970000.0,2344.0,3.0,4.0,261.0,2017-05-12
4425.34,1936.0,6037.0,363967.0,1811.0,2.0,3.0,261.0,2017-05-12
7878.32,1931.0,6037.0,647206.0,1737.0,1.0,3.0,261.0,2017-05-12
3137.33,1960.0,6037.0,256752.0,1639.0,2.0,3.0,261.0,2017-05-12
2328.87,1923.0,6037.0,192867.0,720.0,1.0,2.0,261.0,2017-05-12
4079.33,1922.0,6037.0,330690.0,1202.0,1.0,2.0,261.0,2017-05-12
740.91,1949.0,6037.0,56696.0,1452.0,2.0,3.0,261.0,2017-05-12
8403.65,1924.0,6037.0,699506.0,1268.0,2.0,3.0,261.0,2017-05-12
3025.53,1921.0,6037.0,250940.0,1040.0,1.0,2.0,261.0,2017-05-12
3334.86,1928.0,6037.0,267367.0,1485.0,1.0,3.0,261.0,2017-05-12
743.51,1925.0,6037.0,44895.0,1149.0,1.0,2.0,261.0,2017-05-12
2841.04,1923.0,6037.0,235474.0,1062.0,2.0,2.0,261.0,2017-05-12
2920.18,1923.0,6037.0,234155.0,872.0,1.0,2.0,261.0,2017-05-12
6152.19,1923.0,6037.0,510434.0,1612.0,2.0,3.0,261.0,2017-05-12
8675.36,1960.0,6037.0,721766.0,1925.0,3.0,3.0,261.0,2017-05-12
4454.7,1910.0,6037.0,364079.0,870.0,1.0,2.0,261.0,2017-05-12
6126.5,1951.0,6037.0,505171.0,1421.0,2.0,2.0,261.0,2017-05-12
923.11,1939.0,6037.0,80468.0,1636.0,2.0,3.0,261.0,2017-05-12
2386.8,1930.0,6037.0,176129.0,3394.0,4.0,6.0,261.0,2017-05-12
3954.12,1981.0,6037.0,330181.0,1678.0,2.0,3.0,261.0,2017-05-12
16309.47,1958.0,6037.0,1419913.0,2514.0,3.0,4.0,261.0,2017-05-12
8015.61,1950.0,6037.0,689561.0,2043.0,2.0,3.0,261.0,2017-05-12
15643.76,1980.0,6037.0,1368974.0,2148.0,2.0,3.0,261.0,2017-05-12
11667.12,1979.0,6037.0,941151.0,3276.0,4.0,4.0,261.0,2017-05-12
12089.67,1959.0,6037.0,1017444.0,2519.0,3.0,3.0,261.0,2017-05-12
10804.4,1936.0,6037.0,944182.0,1303.0,2.0,2.0,261.0,2017-05-12
4710.91,1949.0,6037.0,397894.0,1443.0,2.0,2.0,261.0,2017-05-12
2008.21,1952.0,6037.0,156513.0,1418.0,2.0,2.0,261.0,2017-05-12
8473.76,1948.0,6037.0,736056.0,980.0,1.0,2.0,261.0,2017-05-12
5620.86,1912.0,6037.0,470000.0,1518.0,1.0,2.0,261.0,2017-05-12
3745.93,1941.0,6037.0,293333.0,2718.0,3.0,3.0,261.0,2017-05-12
19197.43,1906.0,6037.0,1682743.0,2968.0,2.0,4.0,261.0,2017-05-12
5175.32,1941.0,6037.0,435690.0,1432.0,2.0,2.0,261.0,2017-05-12
3594.23,1946.0,6037.0,294159.0,2344.0,2.0,3.0,261.0,2017-05-12
20416.55,1956.0,6037.0,1783134.0,2450.0,4.0,4.0,261.0,2017-05-12
1924.68,1905.0,6037.0,158429.0,1504.0,2.0,3.0,261.0,2017-05-12
3575.63,1948.0,6037.0,276220.0,3076.0,3.0,3.0,261.0,2017-05-12
2630.96,1959.0,6037.0,209976.0,1320.0,2.0,3.0,261.0,2017-05-12
5065.92,1951.0,6037.0,414985.0,2208.0,2.0,2.0,261.0,2017-05-12
10624.77,1933.0,6037.0,901105.0,1025.0,1.0,2.0,261.0,2017-05-12
6256.44,1919.0,6037.0,519438.0,3530.0,3.0,4.0,261.0,2017-05-12
12979.01,1956.0,6037.0,1125230.0,2560.0,3.0,2.0,261.0,2017-05-12
18280.07,1910.0,6037.0,1591932.0,3314.0,4.0,5.0,261.0,2017-05-12
17448.24,1922.0,6037.0,1521862.0,2495.0,3.0,4.0,261.0,2017-05-12
3532.51,1921.0,6037.0,293252.0,1367.0,1.0,2.0,261.0,2017-05-12
8143.27,1915.0,6037.0,694715.0,1848.0,1.0,4.0,261.0,2017-05-12
7370.06,1949.0,6037.0,630000.0,1160.0,2.0,3.0,261.0,2017-05-12
1007.36,1895.0,6037.0,66475.0,728.0,1.0,1.0,261.0,2017-05-12
2985.29,1918.0,6037.0,237757.0,1272.0,1.0,2.0,261.0,2017-05-12
5268.63,1905.0,6037.0,442097.0,1022.0,2.0,2.0,261.0,2017-05-12
1093.83,1977.0,6037.0,67676.0,1314.0,2.0,3.0,261.0,2017-05-12
622.61,1920.0,6037.0,34118.0,988.0,1.0,2.0,261.0,2017-05-12
4741.36,1910.0,6037.0,393900.0,2800.0,1.0,5.0,261.0,2017-05-12
5739.07,1933.0,6037.0,493382.0,1136.0,1.0,2.0,261.0,2017-05-12
5273.99,1917.0,6037.0,430087.0,3966.0,3.0,6.0,261.0,2017-05-12
7301.76,1922.0,6037.0,623097.0,1204.0,1.0,3.0,261.0,2017-05-12
6787.67,1914.0,6037.0,584243.0,1024.0,1.0,2.0,261.0,2017-05-12
4035.93,1906.0,6037.0,336009.0,1145.0,1.0,2.0,261.0,2017-05-12
7397.02,1925.0,6037.0,630000.0,1200.0,1.0,2.0,261.0,2017-05-12
6917.18,1912.0,6037.0,595430.0,1284.0,2.0,3.0,261.0,2017-05-12
3423.89,1924.0,6037.0,285315.0,1080.0,1.0,2.0,261.0,2017-05-12
8213.52,1926.0,6037.0,702074.0,3282.0,3.0,3.0,261.0,2017-05-12
10396.68,1947.0,6037.0,884197.0,2605.0,2.0,4.0,261.0,2017-05-12
1257.17,1972.0,6037.0,81340.0,1548.0,2.0,3.0,261.0,2017-05-12
3905.87,1946.0,6037.0,321131.0,1038.0,1.0,2.0,261.0,2017-05-12
1098.13,1957.0,6037.0,67672.0,1192.0,2.0,2.0,261.0,2017-05-12
4170.9,1929.0,6037.0,344889.0,1631.0,2.0,3.0,261.0,2017-05-12
2106.97,1936.0,6037.0,162213.0,1807.0,2.0,3.0,261.0,2017-05-12
1615.11,1932.0,6037.0,114068.0,2958.0,3.0,3.0,261.0,2017-05-12
4272.62,1926.0,6037.0,356655.0,1481.0,1.0,3.0,261.0,2017-05-12
7366.14,1937.0,6037.0,631477.0,1008.0,1.0,2.0,261.0,2017-05-12
823.63,1951.0,6037.0,45507.0,864.0,1.0,2.0,261.0,2017-05-12
2240.67,1924.0,6037.0,181383.0,1064.0,1.0,2.0,261.0,2017-05-12
2672.06,1941.0,6037.0,218495.0,828.0,1.0,2.0,261.0,2017-05-12
3686.65,1947.0,6037.0,305049.0,1793.0,2.0,3.0,261.0,2017-05-12
6711.44,1947.0,6037.0,580000.0,862.0,1.0,2.0,261.0,2017-05-12
6761.86,1951.0,6037.0,572959.0,1297.0,2.0,3.0,261.0,2017-05-12
14907.4,1999.0,6037.0,1299772.0,3103.0,5.0,4.0,261.0,2017-05-12
2423.39,1910.0,6037.0,188140.0,2438.0,2.0,3.0,261.0,2017-05-12
5170.56,1912.0,6037.0,435421.0,1964.0,2.0,4.0,261.0,2017-05-12
